Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Acquisition_Cost_Num,Duration_Days,Month,Quarter,CTR
3138,Alpha Innovations,Display,Men 18-24,45 days,Facebook,0.03,"$15,087.00",7.27,Los Angeles,English,522,2983,3,Fashionistas,2021-08-06,15087.0,45.0,8,3,17.4992
3139,Alpha Innovations,Social Media,Women 25-34,30 days,Instagram,0.11,"$17,054.00",4.58,Houston,Mandarin,219,5093,10,Health & Wellness,2021-08-07,17054.0,30.0,8,3,4.3
3140,NexGen Systems,Social Media,All Ages,15 days,Youtube,0.06,"$17,451.00",4.53,Houston,German,425,9667,10,Outdoor Adventurers,2021-08-08,17451.0,15.0,8,3,4.3964
3141,DataTech Solutions,Social Media,Women 35-44,30 days,Youtube,0.02,"$15,130.00",6.19,Houston,Mandarin,155,8683,8,Tech Enthusiasts,2021-08-09,15130.0,30.0,8,3,1.7851
3142,DataTech Solutions,Email,All Ages,15 days,Google Ads,0.07,"$8,031.00",4.23,Los Angeles,English,245,9514,6,Health & Wellness,2021-08-10,8031.0,15.0,8,3,2.5752
3143,DataTech Solutions,Search,Women 25-34,45 days,Facebook,0.06,"$18,027.00",4.78,Houston,Mandarin,626,2902,2,Foodies,2021-08-11,18027.0,45.0,8,3,21.5713
3144,NexGen Systems,Search,Men 25-34,45 days,Website,0.1,"$9,022.00",6.07,New York,French,796,3236,8,Tech Enthusiasts,2021-08-12,9022.0,45.0,8,3,24.5983
3145,NexGen Systems,Display,Women 35-44,60 days,Website,0.06,"$18,156.00",5.97,Miami,English,138,4215,1,Health & Wellness,2021-08-13,18156.0,60.0,8,3,3.274
3146,NexGen Systems,Social Media,Women 35-44,60 days,Email,0.11,"$11,191.00",2.27,Los Angeles,Mandarin,689,2763,10,Foodies,2021-08-14,11191.0,60.0,8,3,24.9367
3147,DataTech Solutions,Email,Women 25-34,45 days,Google Ads,0.12,"$19,953.00",2.11,New York,French,577,9175,5,Foodies,2021-08-15,19953.0,45.0,8,3,6.2888
3148,TechCorp,Display,Women 35-44,15 days,Google Ads,0.02,"$10,969.00",2.88,Miami,Spanish,959,5624,4,Health & Wellness,2021-08-16,10969.0,15.0,8,3,17.0519
3149,Innovate Industries,Social Media,Women 25-34,15 days,Youtube,0.02,"$13,183.00",5.35,New York,German,351,3078,8,Foodies,2021-08-17,13183.0,15.0,8,3,11.4035
3150,NexGen Systems,Influencer,Men 18-24,45 days,Website,0.07,"$12,921.00",4.16,New York,Spanish,403,5885,9,Fashionistas,2021-08-18,12921.0,45.0,8,3,6.8479
3151,NexGen Systems,Display,Women 25-34,45 days,Instagram,0.07,"$14,306.00",7.64,Los Angeles,English,628,7850,3,Outdoor Adventurers,2021-08-19,14306.0,45.0,8,3,8.0
3152,NexGen Systems,Influencer,All Ages,60 days,Instagram,0.07,"$18,772.00",3.37,Houston,German,223,8001,2,Fashionistas,2021-08-20,18772.0,60.0,8,3,2.7872
3153,NexGen Systems,Display,Men 25-34,45 days,Youtube,0.06,"$18,201.00",5.16,Chicago,Mandarin,403,1557,10,Outdoor Adventurers,2021-08-21,18201.0,45.0,8,3,25.8831
3154,DataTech Solutions,Influencer,Women 25-34,60 days,Youtube,0.08,"$12,304.00",7.36,Miami,German,218,9009,4,Tech Enthusiasts,2021-08-22,12304.0,60.0,8,3,2.4198
3155,NexGen Systems,Influencer,Men 18-24,60 days,Google Ads,0.04,"$11,784.00",6.69,Los Angeles,English,127,7082,6,Tech Enthusiasts,2021-08-23,11784.0,60.0,8,3,1.7933
3156,DataTech Solutions,Display,Women 25-34,30 days,Google Ads,0.1,"$15,309.00",3.24,Chicago,Spanish,972,1353,6,Health & Wellness,2021-08-24,15309.0,30.0,8,3,71.8404
3157,Alpha Innovations,Email,Women 25-34,60 days,Instagram,0.07,"$5,097.00",4.88,Houston,Mandarin,248,2307,6,Tech Enthusiasts,2021-08-25,5097.0,60.0,8,3,10.7499
3158,TechCorp,Display,Women 35-44,30 days,Instagram,0.12,"$14,159.00",3.04,Los Angeles,German,206,5039,1,Fashionistas,2021-08-26,14159.0,30.0,8,3,4.0881
3159,Alpha Innovations,Email,Men 25-34,60 days,Website,0.14,"$17,881.00",3.54,Chicago,French,871,4372,10,Fashionistas,2021-08-27,17881.0,60.0,8,3,19.9222
3160,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,0.12,"$10,051.00",3.68,Houston,English,669,4322,3,Outdoor Adventurers,2021-08-28,10051.0,15.0,8,3,15.4789
3161,TechCorp,Email,All Ages,30 days,Website,0.02,"$12,481.00",6.79,New York,German,321,2821,1,Health & Wellness,2021-08-29,12481.0,30.0,8,3,11.3789
3162,Innovate Industries,Influencer,All Ages,15 days,Email,0.13,"$19,449.00",2.52,New York,Mandarin,243,5638,10,Outdoor Adventurers,2021-08-30,19449.0,15.0,8,3,4.31
3163,DataTech Solutions,Display,Men 18-24,30 days,Facebook,0.1,"$12,001.00",3.78,New York,Spanish,351,2613,3,Health & Wellness,2021-08-31,12001.0,30.0,8,3,13.4328
3164,DataTech Solutions,Display,Men 18-24,30 days,Instagram,0.02,"$8,077.00",3.64,Miami,English,319,1568,8,Tech Enthusiasts,2021-09-01,8077.0,30.0,9,3,20.3444
3165,NexGen Systems,Search,Men 25-34,15 days,Website,0.01,"$11,462.00",5.43,New York,Mandarin,134,3014,10,Fashionistas,2021-09-02,11462.0,15.0,9,3,4.4459
3166,TechCorp,Search,Men 25-34,45 days,Youtube,0.05,"$8,030.00",3.58,Miami,English,576,1846,6,Tech Enthusiasts,2021-09-03,8030.0,45.0,9,3,31.2026
3167,Innovate Industries,Email,Women 35-44,45 days,Instagram,0.02,"$14,832.00",2.55,New York,English,825,1999,9,Fashionistas,2021-09-04,14832.0,45.0,9,3,41.2706
3168,NexGen Systems,Search,All Ages,15 days,Google Ads,0.11,"$13,616.00",4.81,Los Angeles,French,795,1294,3,Fashionistas,2021-09-05,13616.0,15.0,9,3,61.4374
3169,TechCorp,Search,All Ages,60 days,Instagram,0.1,"$11,192.00",6.72,Los Angeles,French,494,9635,4,Foodies,2021-09-06,11192.0,60.0,9,3,5.1271
3170,Alpha Innovations,Influencer,All Ages,15 days,Email,0.07,"$10,201.00",7.51,Chicago,English,430,2125,2,Health & Wellness,2021-09-07,10201.0,15.0,9,3,20.2353
3171,TechCorp,Display,Women 35-44,15 days,Youtube,0.07,"$16,892.00",4.27,Miami,Spanish,805,7071,6,Outdoor Adventurers,2021-09-08,16892.0,15.0,9,3,11.3845
3172,NexGen Systems,Social Media,Men 25-34,15 days,Website,0.11,"$12,533.00",4.42,Miami,French,780,3439,4,Tech Enthusiasts,2021-09-09,12533.0,15.0,9,3,22.681
3173,DataTech Solutions,Display,All Ages,30 days,Instagram,0.03,"$11,172.00",4.05,New York,Spanish,477,8325,10,Foodies,2021-09-10,11172.0,30.0,9,3,5.7297
3174,Alpha Innovations,Influencer,Women 25-34,45 days,Email,0.02,"$9,157.00",2.42,Houston,Spanish,851,9474,9,Outdoor Adventurers,2021-09-11,9157.0,45.0,9,3,8.9825
3175,DataTech Solutions,Search,Women 35-44,60 days,Facebook,0.11,"$19,216.00",5.84,Chicago,German,412,3151,7,Fashionistas,2021-09-12,19216.0,60.0,9,3,13.0752
3176,NexGen Systems,Social Media,Men 18-24,15 days,Email,0.13,"$8,231.00",5.16,Miami,Mandarin,852,7367,6,Health & Wellness,2021-09-13,8231.0,15.0,9,3,11.5651
3177,NexGen Systems,Social Media,All Ages,60 days,Youtube,0.15,"$12,800.00",2.99,Chicago,French,228,1496,5,Tech Enthusiasts,2021-09-14,12800.0,60.0,9,3,15.2406
3178,DataTech Solutions,Search,Women 25-34,15 days,Instagram,0.01,"$12,725.00",5.87,Los Angeles,Mandarin,428,9754,4,Foodies,2021-09-15,12725.0,15.0,9,3,4.3879
3179,DataTech Solutions,Social Media,Women 25-34,30 days,Website,0.06,"$16,946.00",4.38,New York,French,700,3608,3,Foodies,2021-09-16,16946.0,30.0,9,3,19.4013
3180,NexGen Systems,Social Media,All Ages,45 days,Youtube,0.06,"$5,152.00",2.54,Miami,English,374,1155,5,Foodies,2021-09-17,5152.0,45.0,9,3,32.381
3181,DataTech Solutions,Display,Women 25-34,30 days,Facebook,0.04,"$7,089.00",6.56,Los Angeles,German,869,9779,1,Tech Enthusiasts,2021-09-18,7089.0,30.0,9,3,8.8864
3182,Innovate Industries,Influencer,Men 25-34,45 days,Instagram,0.12,"$13,321.00",6.34,Chicago,French,831,2575,6,Fashionistas,2021-09-19,13321.0,45.0,9,3,32.2718
3183,DataTech Solutions,Influencer,Men 25-34,30 days,Facebook,0.03,"$14,100.00",3.35,Los Angeles,English,819,4620,6,Health & Wellness,2021-09-20,14100.0,30.0,9,3,17.7273
3184,NexGen Systems,Search,Men 18-24,45 days,Google Ads,0.05,"$13,283.00",6.34,Houston,French,915,4284,8,Foodies,2021-09-21,13283.0,45.0,9,3,21.3585
3185,Alpha Innovations,Influencer,All Ages,15 days,Facebook,0.04,"$7,672.00",7.73,Los Angeles,French,584,8653,7,Foodies,2021-09-22,7672.0,15.0,9,3,6.7491
3186,DataTech Solutions,Influencer,Men 18-24,60 days,Website,0.09,"$9,809.00",5.16,New York,French,212,9432,7,Fashionistas,2021-09-23,9809.0,60.0,9,3,2.2477
3187,Innovate Industries,Email,All Ages,60 days,Youtube,0.1,"$14,783.00",4.68,Miami,English,186,8064,3,Tech Enthusiasts,2021-09-24,14783.0,60.0,9,3,2.3065
3188,TechCorp,Influencer,Men 18-24,60 days,Email,0.03,"$13,036.00",6.87,Miami,English,335,7693,3,Tech Enthusiasts,2021-09-25,13036.0,60.0,9,3,4.3546
3189,TechCorp,Email,Women 35-44,30 days,Youtube,0.01,"$6,261.00",3.17,Los Angeles,Mandarin,521,8622,8,Outdoor Adventurers,2021-09-26,6261.0,30.0,9,3,6.0427
3190,DataTech Solutions,Social Media,Women 25-34,30 days,Google Ads,0.03,"$8,538.00",6.74,New York,German,669,4791,1,Fashionistas,2021-09-27,8538.0,30.0,9,3,13.9637
3191,DataTech Solutions,Display,Men 18-24,15 days,Facebook,0.06,"$13,273.00",4.13,New York,French,133,9085,1,Foodies,2021-09-28,13273.0,15.0,9,3,1.464
3192,TechCorp,Social Media,Women 35-44,45 days,Email,0.14,"$19,161.00",2.82,Los Angeles,French,689,1628,2,Outdoor Adventurers,2021-09-29,19161.0,45.0,9,3,42.3219
3193,TechCorp,Email,Men 18-24,60 days,Email,0.05,"$16,177.00",6.43,New York,Spanish,913,8769,3,Tech Enthusiasts,2021-09-30,16177.0,60.0,9,3,10.4117
3194,Innovate Industries,Display,Women 35-44,60 days,Website,0.05,"$12,910.00",4.28,New York,German,814,5370,9,Foodies,2021-10-01,12910.0,60.0,10,4,15.1583
3195,Innovate Industries,Influencer,All Ages,45 days,Youtube,0.15,"$18,397.00",6.37,Miami,French,276,8474,3,Tech Enthusiasts,2021-10-02,18397.0,45.0,10,4,3.257
3196,Alpha Innovations,Influencer,All Ages,30 days,Youtube,0.09,"$12,495.00",6.14,Chicago,German,519,7448,3,Health & Wellness,2021-10-03,12495.0,30.0,10,4,6.9683
3197,DataTech Solutions,Email,Men 18-24,30 days,Google Ads,0.15,"$6,125.00",6.04,Los Angeles,English,500,8858,1,Fashionistas,2021-10-04,6125.0,30.0,10,4,5.6446
3198,Innovate Industries,Influencer,All Ages,45 days,Facebook,0.06,"$15,882.00",5.31,Los Angeles,French,863,7244,2,Outdoor Adventurers,2021-10-05,15882.0,45.0,10,4,11.9133
3199,Alpha Innovations,Display,Men 18-24,60 days,Instagram,0.02,"$7,373.00",4.52,Los Angeles,German,180,9378,2,Health & Wellness,2021-10-06,7373.0,60.0,10,4,1.9194
3200,TechCorp,Influencer,Women 35-44,15 days,Youtube,0.11,"$15,481.00",2.18,Chicago,German,420,1904,1,Tech Enthusiasts,2021-10-07,15481.0,15.0,10,4,22.0588
3201,Innovate Industries,Social Media,All Ages,45 days,Youtube,0.08,"$6,872.00",4.98,Los Angeles,English,345,5790,9,Tech Enthusiasts,2021-10-08,6872.0,45.0,10,4,5.9585
3202,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.03,"$16,788.00",3.67,Los Angeles,Mandarin,436,2538,3,Fashionistas,2021-10-09,16788.0,15.0,10,4,17.1789
3203,Alpha Innovations,Social Media,All Ages,30 days,Google Ads,0.01,"$6,706.00",5.41,New York,Spanish,950,5193,2,Tech Enthusiasts,2021-10-10,6706.0,30.0,10,4,18.2939
3204,Innovate Industries,Influencer,Women 35-44,45 days,Facebook,0.12,"$6,900.00",4.5,Chicago,Mandarin,735,1882,1,Outdoor Adventurers,2021-10-11,6900.0,45.0,10,4,39.0542
3205,TechCorp,Display,Men 18-24,60 days,Email,0.07,"$5,614.00",7.76,Los Angeles,French,216,4221,5,Fashionistas,2021-10-12,5614.0,60.0,10,4,5.1173
3206,TechCorp,Influencer,Men 18-24,60 days,Facebook,0.13,"$6,306.00",5.1,Houston,English,788,3742,5,Fashionistas,2021-10-13,6306.0,60.0,10,4,21.0583
3207,TechCorp,Influencer,Women 35-44,15 days,Google Ads,0.03,"$7,405.00",4.41,Miami,Mandarin,905,5738,5,Outdoor Adventurers,2021-10-14,7405.0,15.0,10,4,15.772
3208,TechCorp,Display,All Ages,60 days,Google Ads,0.11,"$15,726.00",3.05,Chicago,Mandarin,327,9697,9,Health & Wellness,2021-10-15,15726.0,60.0,10,4,3.3722
3209,Alpha Innovations,Influencer,Men 25-34,30 days,Instagram,0.13,"$10,746.00",2.13,Miami,English,978,9419,1,Foodies,2021-10-16,10746.0,30.0,10,4,10.3833
3210,Innovate Industries,Influencer,Men 25-34,45 days,Google Ads,0.09,"$17,756.00",5.65,New York,French,776,7239,9,Outdoor Adventurers,2021-10-17,17756.0,45.0,10,4,10.7197
3211,Alpha Innovations,Social Media,Women 25-34,60 days,Youtube,0.02,"$16,439.00",3.36,Chicago,English,129,4496,3,Tech Enthusiasts,2021-10-18,16439.0,60.0,10,4,2.8692
3212,DataTech Solutions,Search,Women 35-44,60 days,Instagram,0.12,"$17,965.00",2.55,New York,Mandarin,256,8403,4,Health & Wellness,2021-10-19,17965.0,60.0,10,4,3.0465
3213,Alpha Innovations,Influencer,Men 18-24,15 days,Youtube,0.09,"$12,483.00",5.94,Miami,French,264,5551,8,Foodies,2021-10-20,12483.0,15.0,10,4,4.7559
3214,DataTech Solutions,Email,Men 18-24,45 days,Youtube,0.04,"$19,009.00",3.02,Houston,Mandarin,575,6419,8,Outdoor Adventurers,2021-10-21,19009.0,45.0,10,4,8.9578
3215,NexGen Systems,Email,Men 25-34,60 days,Instagram,0.13,"$19,725.00",3.43,New York,French,199,2683,4,Foodies,2021-10-22,19725.0,60.0,10,4,7.4171
3216,Innovate Industries,Influencer,Women 35-44,30 days,Youtube,0.07,"$13,752.00",7.26,Houston,Spanish,384,9195,6,Tech Enthusiasts,2021-10-23,13752.0,30.0,10,4,4.1762
3217,DataTech Solutions,Display,Women 35-44,60 days,Facebook,0.04,"$14,904.00",5.85,Chicago,French,342,8070,8,Outdoor Adventurers,2021-10-24,14904.0,60.0,10,4,4.2379
3218,Innovate Industries,Email,Women 25-34,15 days,Instagram,0.12,"$10,347.00",7.89,Los Angeles,Spanish,983,3211,5,Foodies,2021-10-25,10347.0,15.0,10,4,30.6135
3219,NexGen Systems,Influencer,Women 25-34,30 days,Email,0.11,"$6,260.00",5.3,Houston,English,933,4275,2,Foodies,2021-10-26,6260.0,30.0,10,4,21.8246
3220,Alpha Innovations,Search,Men 25-34,30 days,Google Ads,0.14,"$16,652.00",6.37,Los Angeles,English,446,8952,3,Outdoor Adventurers,2021-10-27,16652.0,30.0,10,4,4.9821
3221,TechCorp,Influencer,Women 25-34,30 days,Instagram,0.03,"$6,922.00",3.55,New York,English,261,6720,8,Foodies,2021-10-28,6922.0,30.0,10,4,3.8839
3222,Innovate Industries,Search,Men 18-24,30 days,Email,0.14,"$6,923.00",5.89,Chicago,German,360,7688,2,Outdoor Adventurers,2021-10-29,6923.0,30.0,10,4,4.6826
3223,Innovate Industries,Search,Men 25-34,45 days,Email,0.13,"$7,328.00",3.75,New York,German,817,6306,7,Health & Wellness,2021-10-30,7328.0,45.0,10,4,12.9559
3224,TechCorp,Display,Men 18-24,15 days,Instagram,0.03,"$10,314.00",3.8,Houston,Spanish,105,2825,10,Foodies,2021-10-31,10314.0,15.0,10,4,3.7168
3225,DataTech Solutions,Influencer,Women 35-44,45 days,Youtube,0.12,"$9,784.00",3.23,Houston,French,323,5592,10,Fashionistas,2021-11-01,9784.0,45.0,11,4,5.7761
3226,TechCorp,Email,Women 25-34,30 days,Youtube,0.08,"$11,395.00",3.34,Los Angeles,German,611,1919,3,Fashionistas,2021-11-02,11395.0,30.0,11,4,31.8395
3227,NexGen Systems,Influencer,Women 35-44,30 days,Email,0.04,"$16,293.00",7.95,New York,French,952,8210,10,Outdoor Adventurers,2021-11-03,16293.0,30.0,11,4,11.5956
3228,Innovate Industries,Influencer,All Ages,60 days,Website,0.03,"$7,021.00",3.23,New York,German,309,8988,7,Tech Enthusiasts,2021-11-04,7021.0,60.0,11,4,3.4379
3229,TechCorp,Display,All Ages,45 days,Facebook,0.07,"$5,732.00",6.2,Houston,Spanish,926,4734,7,Fashionistas,2021-11-05,5732.0,45.0,11,4,19.5606
3230,Innovate Industries,Display,All Ages,30 days,Website,0.04,"$5,360.00",3.28,Los Angeles,German,681,5430,2,Tech Enthusiasts,2021-11-06,5360.0,30.0,11,4,12.5414
3231,Innovate Industries,Influencer,Women 25-34,30 days,Website,0.13,"$16,802.00",2.68,Miami,Mandarin,385,6134,3,Health & Wellness,2021-11-07,16802.0,30.0,11,4,6.2765
3232,Alpha Innovations,Display,Women 25-34,30 days,Instagram,0.01,"$12,759.00",8.0,New York,English,476,3627,6,Tech Enthusiasts,2021-11-08,12759.0,30.0,11,4,13.1238
3233,Alpha Innovations,Search,All Ages,15 days,Email,0.12,"$17,518.00",6.05,Los Angeles,German,485,3002,8,Foodies,2021-11-09,17518.0,15.0,11,4,16.1559
3234,Innovate Industries,Social Media,Men 18-24,60 days,Website,0.06,"$8,798.00",3.31,Chicago,Mandarin,112,4388,10,Outdoor Adventurers,2021-11-10,8798.0,60.0,11,4,2.5524
3235,NexGen Systems,Display,Men 18-24,15 days,Youtube,0.14,"$14,672.00",2.1,New York,Mandarin,210,2847,5,Outdoor Adventurers,2021-11-11,14672.0,15.0,11,4,7.3762
3236,Innovate Industries,Social Media,All Ages,45 days,Website,0.13,"$16,789.00",6.92,Los Angeles,English,951,2718,4,Fashionistas,2021-11-12,16789.0,45.0,11,4,34.989
3237,TechCorp,Influencer,Women 25-34,45 days,Instagram,0.07,"$13,241.00",3.22,Los Angeles,Mandarin,129,2900,8,Tech Enthusiasts,2021-11-13,13241.0,45.0,11,4,4.4483
3238,Innovate Industries,Search,Men 25-34,15 days,Website,0.1,"$7,712.00",5.89,Los Angeles,Mandarin,742,7047,10,Fashionistas,2021-11-14,7712.0,15.0,11,4,10.5293
3239,Alpha Innovations,Email,Men 18-24,60 days,Google Ads,0.01,"$19,433.00",6.57,Los Angeles,Spanish,500,1669,7,Foodies,2021-11-15,19433.0,60.0,11,4,29.9581
3240,TechCorp,Search,Women 25-34,60 days,Email,0.05,"$14,817.00",4.0,Houston,English,489,8761,6,Tech Enthusiasts,2021-11-16,14817.0,60.0,11,4,5.5816
3241,DataTech Solutions,Display,All Ages,15 days,Facebook,0.04,"$12,764.00",6.62,Chicago,French,799,4210,2,Health & Wellness,2021-11-17,12764.0,15.0,11,4,18.9786
3242,Innovate Industries,Email,Women 25-34,15 days,Google Ads,0.1,"$6,372.00",6.86,Chicago,English,249,4750,6,Health & Wellness,2021-11-18,6372.0,15.0,11,4,5.2421
3243,Innovate Industries,Social Media,Women 25-34,45 days,Website,0.1,"$11,189.00",2.8,Chicago,Spanish,182,7881,6,Outdoor Adventurers,2021-11-19,11189.0,45.0,11,4,2.3094
3244,Alpha Innovations,Influencer,All Ages,15 days,Email,0.08,"$17,373.00",2.06,Houston,French,356,4655,7,Tech Enthusiasts,2021-11-20,17373.0,15.0,11,4,7.6477
3245,Innovate Industries,Display,Men 18-24,15 days,Email,0.02,"$13,035.00",6.84,Miami,French,159,3368,1,Health & Wellness,2021-11-21,13035.0,15.0,11,4,4.7209
3246,NexGen Systems,Search,Men 25-34,45 days,Instagram,0.03,"$19,734.00",4.93,Chicago,German,654,3765,5,Foodies,2021-11-22,19734.0,45.0,11,4,17.3705
3247,DataTech Solutions,Email,Men 18-24,60 days,Website,0.09,"$15,121.00",7.83,New York,Spanish,593,3649,1,Tech Enthusiasts,2021-11-23,15121.0,60.0,11,4,16.251
3248,DataTech Solutions,Email,Women 25-34,15 days,Facebook,0.09,"$9,537.00",2.94,Chicago,German,538,6063,8,Foodies,2021-11-24,9537.0,15.0,11,4,8.8735
3249,NexGen Systems,Influencer,Men 18-24,30 days,Google Ads,0.03,"$11,729.00",2.44,Miami,French,152,1027,6,Tech Enthusiasts,2021-11-25,11729.0,30.0,11,4,14.8004
3250,TechCorp,Display,Men 25-34,15 days,Email,0.04,"$18,454.00",5.1,Los Angeles,Spanish,989,2711,4,Tech Enthusiasts,2021-11-26,18454.0,15.0,11,4,36.481
3251,DataTech Solutions,Influencer,Men 25-34,15 days,Website,0.14,"$15,515.00",6.91,Houston,English,859,9300,7,Foodies,2021-11-27,15515.0,15.0,11,4,9.2366
3252,DataTech Solutions,Social Media,Women 25-34,45 days,Instagram,0.06,"$9,512.00",3.14,Miami,English,432,1869,6,Tech Enthusiasts,2021-11-28,9512.0,45.0,11,4,23.114
3253,Alpha Innovations,Display,Women 35-44,15 days,Instagram,0.09,"$11,424.00",7.59,Houston,German,888,2625,2,Outdoor Adventurers,2021-11-29,11424.0,15.0,11,4,33.8286
3254,Alpha Innovations,Display,All Ages,15 days,Instagram,0.14,"$19,067.00",6.04,New York,English,817,6313,9,Fashionistas,2021-11-30,19067.0,15.0,11,4,12.9415
3255,NexGen Systems,Display,All Ages,60 days,Youtube,0.11,"$5,703.00",6.41,Miami,Mandarin,805,5393,8,Outdoor Adventurers,2021-12-01,5703.0,60.0,12,4,14.9268
3256,TechCorp,Display,Women 35-44,30 days,Website,0.11,"$12,522.00",5.8,Los Angeles,German,259,5384,7,Tech Enthusiasts,2021-12-02,12522.0,30.0,12,4,4.8105
3257,TechCorp,Social Media,Women 25-34,15 days,Email,0.03,"$19,885.00",3.21,Chicago,Mandarin,646,5490,3,Foodies,2021-12-03,19885.0,15.0,12,4,11.7668
3258,TechCorp,Social Media,All Ages,15 days,Website,0.03,"$7,712.00",6.28,Los Angeles,Spanish,513,8430,2,Fashionistas,2021-12-04,7712.0,15.0,12,4,6.0854
3259,Innovate Industries,Social Media,Men 18-24,30 days,Facebook,0.01,"$19,410.00",5.09,New York,German,495,3927,8,Health & Wellness,2021-12-05,19410.0,30.0,12,4,12.605
3260,NexGen Systems,Search,All Ages,60 days,Google Ads,0.04,"$15,937.00",4.15,Miami,English,377,5681,2,Health & Wellness,2021-12-06,15937.0,60.0,12,4,6.6362
3261,NexGen Systems,Email,Men 18-24,15 days,Email,0.13,"$14,574.00",6.13,Los Angeles,Mandarin,706,3532,2,Health & Wellness,2021-12-07,14574.0,15.0,12,4,19.9887
3262,DataTech Solutions,Social Media,Men 25-34,15 days,Website,0.09,"$5,325.00",2.8,Houston,Mandarin,378,5514,5,Fashionistas,2021-12-08,5325.0,15.0,12,4,6.8553
3263,TechCorp,Influencer,All Ages,30 days,Youtube,0.04,"$6,319.00",6.64,Houston,French,451,3228,2,Tech Enthusiasts,2021-12-09,6319.0,30.0,12,4,13.9715
3264,Innovate Industries,Display,Men 18-24,60 days,Email,0.03,"$8,202.00",4.95,Miami,Mandarin,138,8876,9,Tech Enthusiasts,2021-12-10,8202.0,60.0,12,4,1.5548
3265,Innovate Industries,Display,Women 35-44,30 days,Email,0.06,"$12,786.00",7.21,Los Angeles,English,401,1892,1,Tech Enthusiasts,2021-12-11,12786.0,30.0,12,4,21.1945
3266,Alpha Innovations,Email,Women 25-34,30 days,Instagram,0.11,"$6,613.00",4.2,New York,French,845,4499,7,Tech Enthusiasts,2021-12-12,6613.0,30.0,12,4,18.782
3267,DataTech Solutions,Influencer,All Ages,60 days,Email,0.11,"$14,835.00",5.22,Miami,French,833,5630,7,Foodies,2021-12-13,14835.0,60.0,12,4,14.7957
3268,NexGen Systems,Email,Women 25-34,45 days,Google Ads,0.13,"$13,704.00",2.5,Los Angeles,English,771,6029,1,Health & Wellness,2021-12-14,13704.0,45.0,12,4,12.7882
3269,Innovate Industries,Display,Women 25-34,60 days,Youtube,0.11,"$19,414.00",6.66,Miami,Mandarin,790,8189,2,Foodies,2021-12-15,19414.0,60.0,12,4,9.6471
3270,Alpha Innovations,Influencer,Women 35-44,45 days,Email,0.09,"$12,716.00",5.25,Chicago,English,690,8208,2,Tech Enthusiasts,2021-12-16,12716.0,45.0,12,4,8.4064
3271,TechCorp,Display,Men 25-34,15 days,Instagram,0.02,"$7,784.00",3.28,Miami,Mandarin,126,1841,5,Fashionistas,2021-12-17,7784.0,15.0,12,4,6.8441
3272,TechCorp,Social Media,Women 35-44,30 days,Google Ads,0.01,"$8,641.00",3.81,Miami,Mandarin,842,8007,2,Tech Enthusiasts,2021-12-18,8641.0,30.0,12,4,10.5158
3273,DataTech Solutions,Email,Women 25-34,15 days,Youtube,0.02,"$9,398.00",7.18,Chicago,Mandarin,180,5288,9,Fashionistas,2021-12-19,9398.0,15.0,12,4,3.4039
3274,TechCorp,Social Media,Men 25-34,30 days,Website,0.13,"$13,483.00",7.75,Chicago,German,389,3824,6,Foodies,2021-12-20,13483.0,30.0,12,4,10.1726
3275,TechCorp,Display,All Ages,45 days,Website,0.04,"$16,168.00",4.44,Miami,English,550,4129,5,Health & Wellness,2021-12-21,16168.0,45.0,12,4,13.3204
3276,TechCorp,Email,All Ages,60 days,Google Ads,0.03,"$10,759.00",6.03,Houston,English,492,1012,8,Tech Enthusiasts,2021-12-22,10759.0,60.0,12,4,48.6166
